product_id,date,base_price,current_price,traffic_views,units_sold,day_of_week,inventory_level,promotion_flag
19,2025-06-22,30.73,25.98,163,59,6,408,0
19,2025-06-23,30.73,25.32,255,94,0,314,0
19,2025-06-24,30.73,25.74,347,128,1,186,0
19,2025-06-25,30.73,25.85,369,127,2,59,0
19,2025-06-26,30.73,25.12,306,59,3,349,0
19,2025-06-27,30.73,25.24,204,82,4,267,0
19,2025-06-28,30.73,25.84,140,58,5,209,0
19,2025-06-29,30.73,26.49,163,66,6,143,0
19,2025-06-30,30.73,25.77,255,80,0,63,0
19,2025-07-01,30.73,25.15,347,63,1,393,0
19,2025-07-02,30.73,25.07,370,134,2,259,0
19,2025-07-03,30.73,24.51,306,125,3,134,0
19,2025-07-04,30.73,24.17,204,80,4,54,0
19,2025-07-05,30.73,23.66,140,54,5,750,0
19,2025-07-06,30.73,23.41,163,67,6,683,0
19,2025-07-07,30.73,24.04,255,88,0,595,0
19,2025-07-08,30.73,24.15,347,130,1,465,0
19,2025-07-09,30.73,23.91,369,151,2,314,0
19,2025-07-10,30.73,23.74,306,126,3,188,0
19,2025-07-11,30.73,23.66,204,74,4,114,0
19,2025-07-12,30.73,23.13,140,51,5,63,0
19,2025-07-13,30.73,23.81,162,63,6,764,0
19,2025-07-14,30.73,24.14,254,91,0,673,0
19,2025-07-15,30.73,24.11,345,122,1,551,0
19,2025-07-16,30.73,24.79,367,141,2,410,0
19,2025-07-17,30.73,24.58,760,294,3,116,1
19,2025-07-18,30.73,24.87,202,75,4,700,0
19,2025-07-19,30.73,25.5,139,51,5,649,0
19,2025-07-20,30.73,25.6,161,63,6,586,0
19,2025-07-21,30.73,26.04,252,91,0,495,0
19,2025-07-22,30.73,26.1,342,133,1,362,0
19,2025-07-23,30.73,26.78,364,133,2,229,0
19,2025-07-24,30.73,26.49,301,116,3,113,0
19,2025-07-25,30.73,26.81,200,81,4,712,0
19,2025-07-26,30.73,26.87,138,55,5,657,0
19,2025-07-27,30.73,27.24,160,65,6,592,0
19,2025-07-28,30.73,28.05,249,97,0,495,0
19,2025-07-29,30.73,24.58,845,347,1,148,1
19,2025-07-30,30.73,23.92,360,142,2,796,0
19,2025-07-31,30.73,24.5,297,116,3,680,0
19,2025-08-01,30.73,25.12,198,73,4,607,0
19,2025-08-02,30.73,25.37,136,53,5,554,0
19,2025-08-03,30.73,25.82,157,64,6,490,0
19,2025-08-04,30.73,25.92,246,89,0,401,0
19,2025-08-05,30.73,25.32,334,131,1,270,0
19,2025-08-06,30.73,25.32,355,132,2,138,0
19,2025-08-07,30.73,25.68,293,116,3,669,0
19,2025-08-08,30.73,26.33,195,71,4,598,0
19,2025-08-09,30.73,24.58,335,126,5,472,1
19,2025-08-10,30.73,24.22,155,59,6,413,0
19,2025-08-11,30.73,23.93,241,103,0,310,0
19,2025-08-12,30.73,24.58,820,310,1,677,1
19,2025-08-13,30.73,23.92,348,137,2,540,0
19,2025-08-14,30.73,23.23,287,122,3,418,0
19,2025-08-15,30.73,22.89,191,77,4,341,0
19,2025-08-16,30.73,23.51,131,59,5,282,0
19,2025-08-17,30.73,23.54,152,58,6,224,0
19,2025-08-18,30.73,24.58,592,224,0,325,1
19,2025-08-19,30.73,24.58,802,287,1,793,1
19,2025-08-20,30.73,23.88,341,136,2,657,0
19,2025-08-21,30.73,23.53,281,100,3,557,0
19,2025-08-22,30.73,23.7,187,81,4,476,0
19,2025-08-23,30.73,24.12,128,55,5,421,0
19,2025-08-24,30.73,24.8,148,63,6,358,0
19,2025-08-25,30.73,24.58,231,93,0,265,0
19,2025-08-26,30.73,23.87,313,119,1,146,0
19,2025-08-27,30.73,23.94,333,127,2,628,0
19,2025-08-28,30.73,23.63,274,127,3,501,0
19,2025-08-29,30.73,23.37,182,84,4,417,0
19,2025-08-30,30.73,22.79,125,53,5,364,0
19,2025-08-31,30.73,22.16,145,59,6,305,0
19,2025-09-01,30.73,21.94,225,107,0,198,0
19,2025-09-02,30.73,22.58,305,122,1,76,0
19,2025-09-03,30.73,22.81,324,76,2,354,0
19,2025-09-04,30.73,22.65,267,125,3,229,0
19,2025-09-05,30.73,22.86,177,69,4,160,0
19,2025-09-06,30.73,23.1,121,54,5,106,0
19,2025-09-07,30.73,22.86,140,61,6,356,0
19,2025-09-08,30.73,22.32,219,93,0,263,0
19,2025-09-09,30.73,22.24,296,116,1,147,0
19,2025-09-10,30.73,22.71,314,125,2,719,0
19,2025-09-11,30.73,22.13,259,114,3,605,0
19,2025-09-12,30.73,21.83,172,66,4,539,0
19,2025-09-13,30.73,21.81,118,51,5,488,0
19,2025-09-14,30.73,22.1,136,61,6,427,0
19,2025-09-15,30.73,21.69,212,99,0,328,0
19,2025-09-16,30.73,22.1,287,109,1,219,0
19,2025-09-17,30.73,22.35,305,143,2,76,0
19,2025-09-18,30.73,22.72,251,76,3,380,0
19,2025-09-19,30.73,22.2,166,73,4,307,0
19,2025-09-20,30.73,22.16,114,45,5,262,0
19,2025-09-21,30.73,21.9,132,55,6,207,0
19,2025-09-22,30.73,21.79,205,88,0,119,0
19,2025-09-23,30.73,21.52,278,119,1,494,0
19,2025-09-24,30.73,21.511,294,128,2,366,0
19,2025-09-25,30.73,21.7,243,107,3,259,0
19,2025-09-26,30.73,22.04,161,68,4,191,0
20,2023-01-01,32.62,33.15,43,14,6,1117,0
20,2023-01-02,32.62,33.86,71,22,0,1095,0
20,2023-01-03,32.62,34.6,99,30,1,1065,0
20,2023-01-04,32.62,34.13,106,32,2,1033,0
20,2023-01-05,32.62,34.5,87,31,3,1002,0
20,2023-01-06,32.62,35.4,56,19,4,983,0
20,2023-01-07,32.62,35.85,36,11,5,972,0
20,2023-01-08,32.62,35.76,43,14,6,958,0
20,2023-01-09,32.62,36.79,72,22,0,936,0
20,2023-01-10,32.62,37.58,100,28,1,908,0
20,2023-01-11,32.62,37.13,107,27,2,881,0
20,2023-01-12,32.62,38.07,88,23,3,858,0
20,2023-01-13,32.62,36.97,56,15,4,843,0
20,2023-01-14,32.62,26.1,92,33,5,810,1
20,2023-01-15,32.62,25.92,44,15,6,795,0
20,2023-01-16,32.62,26.49,72,29,0,766,0
20,2023-01-17,32.62,26.34,101,41,1,725,0
20,2023-01-18,32.62,26.81,108,38,2,687,0
20,2023-01-19,32.62,27.21,89,32,3,655,0
20,2023-01-20,32.62,27.77,57,24,4,631,0
20,2023-01-21,32.62,27.87,37,13,5,618,0
20,2023-01-22,32.62,27.83,44,17,6,601,0
20,2023-01-23,32.62,27.66,74,27,0,574,0
20,2023-01-24,32.62,28.17,103,40,1,534,0
20,2023-01-25,32.62,27.76,110,39,2,495,0
20,2023-01-26,32.62,28.47,90,34,3,461,0
20,2023-01-27,32.62,27.69,58,22,4,439,0
20,2023-01-28,32.62,28.28,38,14,5,425,0
20,2023-01-29,32.62,28.39,45,17,6,408,0
20,2023-01-30,32.62,28.31,75,29,0,379,0
20,2023-01-31,32.62,28.9,105,46,1,333,0
20,2023-02-01,32.62,28.56,113,51,2,282,0
20,2023-02-02,32.62,28.49,92,33,3,249,0
20,2023-02-03,32.62,29.26,60,17,4,232,0
20,2023-02-04,32.62,29.6,39,15,5,217,0
20,2023-02-05,32.62,28.93,47,17,6,200,0
20,2023-02-06,32.62,28.7,77,31,0,169,0
20,2023-02-07,32.62,28.27,108,41,1,128,0
20,2023-02-08,32.62,28.54,116,43,2,85,0
20,2023-02-09,32.62,27.88,95,39,3,568,0
20,2023-02-10,32.62,27.87,61,25,4,543,0
20,2023-02-11,32.62,27.06,40,14,5,529,0
20,2023-02-12,32.62,26.93,48,17,6,512,0
20,2023-02-13,32.62,26.64,79,31,0,481,0
20,2023-02-14,32.62,26.85,111,44,1,437,0
20,2023-02-15,32.62,26.75,119,46,2,391,0
20,2023-02-16,32.62,27.23,98,39,3,352,0
20,2023-02-17,32.62,27.48,63,26,4,326,0
20,2023-02-18,32.62,27.34,41,18,5,308,0
20,2023-02-19,32.62,26.1,125,52,6,256,1
20,2023-02-20,32.62,25.75,82,31,0,225,0
20,2023-02-21,32.62,26.47,115,45,1,180,0
20,2023-02-22,32.62,27.26,123,47,2,133,0
20,2023-02-23,32.62,27.02,101,41,3,92,0
20,2023-02-24,32.62,27.58,65,26,4,66,0
20,2023-02-25,32.62,26.84,43,19,5,843,0
20,2023-02-26,32.62,27.57,51,19,6,824,0
20,2023-02-27,32.62,26.1,212,88,0,736,1
20,2023-02-28,32.62,25.89,119,57,1,679,0
20,2023-03-01,32.62,26.07,128,48,2,631,0
20,2023-03-02,32.62,26.1,262,106,3,525,1
20,2023-03-03,32.62,26.29,68,25,4,500,0
20,2023-03-04,32.62,26.35,45,18,5,482,0
20,2023-03-05,32.62,26.07,53,20,6,462,0
20,2023-03-06,32.62,26.84,88,37,0,425,0
20,2023-03-07,32.62,26.45,123,49,1,376,0
20,2023-03-08,32.62,27.14,133,47,2,329,0
20,2023-03-09,32.62,26.91,109,45,3,284,0
20,2023-03-10,32.62,27.25,70,27,4,257,0
20,2023-03-11,32.62,27.07,46,19,5,238,0
20,2023-03-12,32.62,27.48,55,19,6,219,0
20,2023-03-13,32.62,27.05,92,36,0,183,0
20,2023-03-14,32.62,26.68,128,53,1,130,0
20,2023-03-15,32.62,27.01,138,52,2,78,0
20,2023-03-16,32.62,26.24,113,40,3,627,0
20,2023-03-17,32.62,26.95,73,28,4,599,0
20,2023-03-18,32.62,27.25,48,20,5,579,0
20,2023-03-19,32.62,27.95,57,24,6,555,0
20,2023-03-20,32.62,28.0,95,35,0,520,0
20,2023-03-21,32.62,28.46,133,45,1,475,0
20,2023-03-22,32.62,28.58,143,51,2,424,0
20,2023-03-23,32.62,29.23,118,41,3,383,0
20,2023-03-24,32.62,30.01,76,28,4,355,0
20,2023-03-25,32.62,30.89,50,17,5,338,0
20,2023-03-26,32.62,31.56,60,19,6,319,0
20,2023-03-27,32.62,31.83,99,36,0,283,0
20,2023-03-28,32.62,31.64,138,48,1,235,0
20,2023-03-29,32.62,32.45,149,51,2,184,0
20,2023-03-30,32.62,32.53,122,35,3,149,0
20,2023-03-31,32.62,31.92,79,21,4,128,0
20,2023-04-01,32.62,32.27,52,15,5,113,0
20,2023-04-02,32.62,32.35,62,20,6,93,0
20,2023-04-03,32.62,32.87,102,35,0,58,0
20,2023-04-04,32.62,33.47,143,37,1,467,0
20,2023-04-05,32.62,33.19,154,57,2,410,0
20,2023-04-06,32.62,33.15,127,42,3,368,0
20,2023-04-07,32.62,33.75,82,29,4,339,0
20,2023-04-08,32.62,33.19,54,16,5,323,0
20,2023-04-09,32.62,33.75,64,21,6,302,0
20,2023-04-10,32.62,33.26,106,35,0,267,0
20,2023-04-11,32.62,32.47,149,53,1,214,0
20,2023-04-12,32.62,32.6,160,52,2,162,0
20,2023-04-13,32.62,31.84,131,46,3,116,0
20,2023-04-14,32.62,32.18,85,31,4,85,0
20,2023-04-15,32.62,31.26,56,18,5,67,0
20,2023-04-16,32.62,31.21,66,23,6,432,0
20,2023-04-17,32.62,30.6,110,33,0,399,0
20,2023-04-18,32.62,26.1,385,162,1,237,1
20,2023-04-19,32.62,25.43,165,77,2,160,0
20,2023-04-20,32.62,25.39,136,49,3,111,0
20,2023-04-21,32.62,25.58,88,35,4,76,0
20,2023-04-22,32.62,24.89,57,25,5,51,0
20,2023-04-23,32.62,24.17,69,29,6,354,0
20,2023-04-24,32.62,24.54,113,47,0,307,0
20,2023-04-25,32.62,25.02,158,63,1,244,0
20,2023-04-26,32.62,24.48,170,68,2,176,0
20,2023-04-27,32.62,24.45,140,58,3,118,0
20,2023-04-28,32.62,24.94,90,37,4,81,0
20,2023-04-29,32.62,25.48,59,21,5,60,0
20,2023-04-30,32.62,25.91,71,28,6,651,0
20,2023-05-01,32.62,25.99,117,52,0,599,0
20,2023-05-02,32.62,25.8,163,63,1,536,0
20,2023-05-03,32.62,25.57,175,64,2,472,0
20,2023-05-04,32.62,24.98,144,58,3,414,0
20,2023-05-05,32.62,24.49,93,36,4,378,0
20,2023-05-06,32.62,24.37,61,22,5,356,0
20,2023-05-07,32.62,24.0,73,31,6,325,0
20,2023-05-08,32.62,24.06,120,47,0,278,0
20,2023-05-09,32.62,24.77,167,65,1,213,0
20,2023-05-10,32.62,24.42,180,76,2,137,0
20,2023-05-11,32.62,24.55,147,53,3,84,0
20,2023-05-12,32.62,23.93,95,34,4,50,0
20,2023-05-13,32.62,24.37,62,27,5,746,0
20,2023-05-14,32.62,24.83,74,26,6,720,0
20,2023-05-15,32.62,24.17,123,47,0,673,0
20,2023-05-16,32.62,24.83,171,60,1,613,0
20,2023-05-17,32.62,25.1,184,72,2,541,0
20,2023-05-18,32.62,24.73,151,64,3,477,0
20,2023-05-19,32.62,25.39,97,40,4,437,0
20,2023-05-20,32.62,24.92,64,31,5,406,0
20,2023-05-21,32.62,25.25,76,33,6,373,0
20,2023-05-22,32.62,25.8,125,46,0,327,0
20,2023-05-23,32.62,26.57,175,62,1,265,0
20,2023-05-24,32.62,26.62,188,90,2,175,0
20,2023-05-25,32.62,26.21,154,66,3,109,0
20,2023-05-26,32.62,25.8,99,42,4,67,0
20,2023-05-27,32.62,26.0,65,26,5,507,0
20,2023-05-28,32.62,25.6,77,32,6,475,0
20,2023-05-29,32.62,25.95,128,45,0,430,0
20,2023-05-30,32.62,25.91,178,72,1,358,0
20,2023-05-31,32.62,26.37,191,76,2,282,0
20,2023-06-01,32.62,26.49,156,57,3,225,0
20,2023-06-02,32.62,26.33,101,38,4,187,0
20,2023-06-03,32.62,27.04,66,29,5,158,0
20,2023-06-04,32.62,26.55,79,30,6,128,0
20,2023-06-05,32.62,26.74,129,59,0,69,0
20,2023-06-06,32.62,27.32,181,60,1,644,0
20,2023-06-07,32.62,27.61,193,71,2,573,0
20,2023-06-08,32.62,27.19,158,54,3,519,0
20,2023-06-09,32.62,27.02,102,36,4,483,0
20,2023-06-10,32.62,26.96,67,24,5,459,0
20,2023-06-11,32.62,27.1,80,31,6,428,0
20,2023-06-12,32.62,27.12,131,52,0,376,0
20,2023-06-13,32.62,27.23,183,67,1,309,0
20,2023-06-14,32.62,27.38,196,62,2,247,0
20,2023-06-15,32.62,27.96,160,68,3,179,0
20,2023-06-16,32.62,27.86,103,38,4,141,0
20,2023-06-17,32.62,27.83,67,23,5,118,0
20,2023-06-18,32.62,27.89,80,31,6,87,0
20,2023-06-19,32.62,27.19,132,52,0,485,0
20,2023-06-20,32.62,26.1,460,179,1,306,1
20,2023-06-21,32.62,26.68,197,78,2,228,0
20,2023-06-22,32.62,26.83,161,57,3,171,0
20,2023-06-23,32.62,27.57,104,42,4,129,0
20,2023-06-24,32.62,27.05,68,24,5,105,0
20,2023-06-25,32.62,26.4,81,30,6,75,0
20,2023-06-26,32.62,25.96,133,56,0,659,0
20,2023-06-27,32.62,25.4,185,82,1,577,0
20,2023-06-28,32.62,25.04,198,91,2,486,0
20,2023-06-29,32.62,24.3,162,73,3,413,0
20,2023-06-30,32.62,24.4,104,42,4,371,0
20,2023-07-01,32.62,24.8,68,24,5,347,0
20,2023-07-02,32.62,25.23,81,36,6,311,0
20,2023-07-03,32.62,24.56,133,61,0,250,0
20,2023-07-04,32.62,24.45,185,73,1,177,0
20,2023-07-05,32.62,25.07,198,87,2,90,0
20,2023-07-06,32.62,24.91,162,65,3,734,0
20,2023-07-07,32.62,24.21,104,49,4,685,0
20,2023-07-08,32.62,24.02,68,27,5,658,0
20,2023-07-09,32.62,24.25,81,39,6,619,0
20,2023-07-10,32.62,26.1,332,141,0,478,1
20,2023-07-11,32.62,25.82,184,85,1,393,0
20,2023-07-12,32.62,25.66,197,76,2,317,0
20,2023-07-13,32.62,26.36,161,66,3,251,0
20,2023-07-14,32.62,25.92,104,38,4,213,0
20,2023-07-15,32.62,25.21,68,29,5,184,0
20,2023-07-16,32.62,24.55,80,35,6,149,0
20,2023-07-17,32.62,24.49,132,65,0,84,0
20,2023-07-18,32.62,23.89,183,80,1,790,0
20,2023-07-19,32.62,23.77,196,88,2,702,0
20,2023-07-20,32.62,26.1,400,154,3,548,1
20,2023-07-21,32.62,25.68,103,43,4,505,0
20,2023-07-22,32.62,25.07,67,26,5,479,0
20,2023-07-23,32.62,25.82,80,32,6,447,0
20,2023-07-24,32.62,25.74,131,53,0,394,0
20,2023-07-25,32.62,25.33,182,72,1,322,0
20,2023-07-26,32.62,25.8,194,78,2,244,0
20,2023-07-27,32.62,25.16,158,63,3,181,0
20,2023-07-28,32.62,24.41,102,41,4,140,0
20,2023-07-29,32.62,25.06,66,29,5,111,0
20,2023-07-30,32.62,24.93,79,33,6,78,0
20,2023-07-31,32.62,25.38,129,54,0,606,0
20,2023-08-01,32.62,24.86,180,65,1,541,0
20,2023-08-02,32.62,25.53,192,80,2,461,0
20,2023-08-03,32.62,25.16,156,66,3,395,0
20,2023-08-04,32.62,25.03,100,40,4,355,0
20,2023-08-05,32.62,24.85,65,31,5,324,0
20,2023-08-06,32.62,25.14,78,26,6,298,0
20,2023-08-07,32.62,24.99,127,55,0,243,0
20,2023-08-08,32.62,25.22,177,76,1,167,0
20,2023-08-09,32.62,25.94,189,79,2,88,0
20,2023-08-10,32.62,25.69,154,63,3,694,0
20,2023-08-11,32.62,26.1,247,103,4,591,1
20,2023-08-12,32.62,26.05,64,27,5,564,0
20,2023-08-13,32.62,26.14,76,28,6,536,0
20,2023-08-14,32.62,26.91,125,50,0,486,0
20,2023-08-15,32.62,26.1,432,171,1,315,1
20,2023-08-16,32.62,25.4,185,68,2,247,0
20,2023-08-17,32.62,25.78,151,64,3,183,0
20,2023-08-18,32.62,26.1,97,37,4,146,0
20,2023-08-19,32.62,25.83,63,22,5,124,0
20,2023-08-20,32.62,26.44,75,28,6,96,0
20,2023-08-21,32.62,26.64,122,45,0,51,0
20,2023-08-22,32.62,27.38,170,51,1,546,0
20,2023-08-23,32.62,27.84,181,70,2,476,0
20,2023-08-24,32.62,28.18,147,62,3,414,0
20,2023-08-25,32.62,28.9,94,33,4,381,0
20,2023-08-26,32.62,29.76,61,24,5,357,0
20,2023-08-27,32.62,29.61,73,32,6,325,0
20,2023-08-28,32.62,29.18,119,45,0,280,0
20,2023-08-29,32.62,29.86,166,64,1,216,0
20,2023-08-30,32.62,29.53,176,68,2,148,0
20,2023-08-31,32.62,30.13,144,45,3,103,0
20,2023-09-01,32.62,29.79,92,35,4,68,0
20,2023-09-02,32.62,30.25,60,22,5,544,0
20,2023-09-03,32.62,29.82,71,25,6,519,0
20,2023-09-04,32.62,29.82,116,39,0,480,0
20,2023-09-05,32.62,30.32,161,60,1,420,0
20,2023-09-06,32.62,30.02,172,57,2,363,0
20,2023-09-07,32.62,29.31,140,60,3,303,0
20,2023-09-08,32.62,29.31,89,33,4,270,0
20,2023-09-09,32.62,29.83,58,19,5,251,0
20,2023-09-10,32.62,29.93,69,23,6,228,0
20,2023-09-11,32.62,29.72,113,40,0,188,0
20,2023-09-12,32.62,29.82,156,67,1,121,0
20,2023-09-13,32.62,29.94,167,55,2,66,0
20,2023-09-14,32.62,30.59,136,47,3,500,0
20,2023-09-15,32.62,29.75,87,30,4,470,0
20,2023-09-16,32.62,29.74,56,21,5,449,0
20,2023-09-17,32.62,30.37,67,22,6,427,0
20,2023-09-18,32.62,29.54,109,36,0,391,0
20,2023-09-19,32.62,29.17,151,55,1,336,0
20,2023-09-20,32.62,29.88,161,56,2,280,0
20,2023-09-21,32.62,29.23,131,46,3,234,0
20,2023-09-22,32.62,28.81,84,30,4,204,0
20,2023-09-23,32.62,28.64,55,22,5,182,0
20,2023-09-24,32.62,27.81,65,24,6,158,0
20,2023-09-25,32.62,28.14,106,36,0,122,0
20,2023-09-26,32.62,27.41,146,54,1,68,0
20,2023-09-27,32.62,26.96,156,61,2,649,0
20,2023-09-28,32.62,26.82,127,44,3,605,0
20,2023-09-29,32.62,26.3,81,36,4,569,0
20,2023-09-30,32.62,26.9,53,22,5,547,0
20,2023-10-01,32.62,26.81,62,27,6,520,0
20,2023-10-02,32.62,26.42,102,41,0,479,0
20,2023-10-03,32.62,26.52,141,46,1,433,0
20,2023-10-04,32.62,26.19,150,67,2,366,0
20,2023-10-05,32.62,26.86,122,44,3,322,0
20,2023-10-06,32.62,26.67,78,29,4,293,0
20,2023-10-07,32.62,26.57,51,20,5,273,0
20,2023-10-08,32.62,26.1,150,67,6,206,1
20,2023-10-09,32.62,25.44,98,43,0,163,0
20,2023-10-10,32.62,25.33,136,59,1,104,0
20,2023-10-11,32.62,24.8,145,58,2,823,0
20,2023-10-12,32.62,25.17,118,47,3,776,0
20,2023-10-13,32.62,25.01,75,31,4,745,0
20,2023-10-14,32.62,25.28,49,19,5,726,0
20,2023-10-15,32.62,24.71,58,25,6,701,0
20,2023-10-16,32.62,24.09,95,42,0,659,0
20,2023-10-17,32.62,26.1,327,137,1,522,1
20,2023-10-18,32.62,25.99,139,44,2,478,0
20,2023-10-19,32.62,26.51,113,45,3,433,0
20,2023-10-20,32.62,26.92,72,28,4,405,0
20,2023-10-21,32.62,27.31,47,18,5,387,0
20,2023-10-22,32.62,26.5,56,20,6,367,0
20,2023-10-23,32.62,26.46,91,32,0,335,0
20,2023-10-24,32.62,26.47,126,51,1,284,0
20,2023-10-25,32.62,26.25,134,52,2,232,0
20,2023-10-26,32.62,26.3,109,45,3,187,0
20,2023-10-27,32.62,26.27,70,26,4,161,0
20,2023-10-28,32.62,26.17,45,20,5,141,0
20,2023-10-29,32.62,26.47,54,23,6,118,0
20,2023-10-30,32.62,25.93,88,36,0,82,0
20,2023-10-31,32.62,26.01,122,48,1,453,0
20,2023-11-01,32.62,26.58,129,54,2,399,0
20,2023-11-02,32.62,25.8,105,43,3,356,0
20,2023-11-03,32.62,26.26,67,27,4,329,0
20,2023-11-04,32.62,25.72,44,19,5,310,0
20,2023-11-05,32.62,26.1,52,23,6,287,0
20,2023-11-06,32.62,26.15,85,30,0,257,0
20,2023-11-07,32.62,26.86,117,42,1,215,0
20,2023-11-08,32.62,27.62,125,45,2,170,0
20,2023-11-09,32.62,26.88,101,35,3,135,0
20,2023-11-10,32.62,27.0,65,25,4,110,0
20,2023-11-11,32.62,27.44,42,17,5,93,0
20,2023-11-12,32.62,27.58,50,19,6,74,0
20,2023-11-13,32.62,27.23,82,30,0,582,0
20,2023-11-14,32.62,27.68,113,47,1,535,0
20,2023-11-15,32.62,28.26,120,46,2,489,0
20,2023-11-16,32.62,28.33,98,38,3,451,0
20,2023-11-17,32.62,28.62,63,25,4,426,0
20,2023-11-18,32.62,29.06,41,15,5,411,0
20,2023-11-19,32.62,28.29,48,21,6,390,0
20,2023-11-20,32.62,27.6,79,29,0,361,0
20,2023-11-21,32.62,26.1,275,127,1,234,1
20,2023-11-22,32.62,25.38,117,43,2,191,0
20,2023-11-23,32.62,25.87,95,39,3,152,0
20,2023-11-24,32.62,26.1,152,58,4,94,1
20,2023-11-25,32.62,25.95,39,17,5,77,0
20,2023-11-26,32.62,26.29,47,18,6,59,0
20,2023-11-27,32.62,26.13,77,31,0,451,0
20,2023-11-28,32.62,25.7,106,40,1,411,0
20,2023-11-29,32.62,25.45,113,49,2,362,0
20,2023-11-30,32.62,26.03,92,35,3,327,0
20,2023-12-01,32.62,25.44,59,27,4,300,0
20,2023-12-02,32.62,25.25,38,14,5,286,0
20,2023-12-03,32.62,25.56,46,16,6,270,0
20,2023-12-04,32.62,25.67,75,32,0,238,0
20,2023-12-05,32.62,26.39,104,39,1,199,0
20,2023-12-06,32.62,26.23,111,44,2,155,0
20,2023-12-07,32.62,25.75,90,35,3,120,0
20,2023-12-08,32.62,25.06,58,21,4,99,0
20,2023-12-09,32.62,24.67,38,15,5,84,0
20,2023-12-10,32.62,24.69,45,20,6,64,0
20,2023-12-11,32.62,24.16,73,33,0,362,0
20,2023-12-12,32.62,23.69,102,44,1,318,0
20,2023-12-13,32.62,23.49,109,50,2,268,0
20,2023-12-14,32.62,24.19,89,34,3,234,0
20,2023-12-15,32.62,24.03,57,23,4,211,0
20,2023-12-16,32.62,24.19,37,16,5,195,0
20,2023-12-17,32.62,24.82,44,18,6,177,0
20,2023-12-18,32.62,25.3,72,29,0,148,0
20,2023-12-19,32.62,25.85,100,36,1,112,0
20,2023-12-20,32.62,25.22,107,36,2,76,0
20,2023-12-21,32.62,25.85,88,37,3,664,0
20,2023-12-22,32.62,26.46,56,22,4,642,0
20,2023-12-23,32.62,27.23,37,15,5,627,0
20,2023-12-24,32.62,27.13,43,16,6,611,0
20,2023-12-25,32.62,26.79,72,26,0,585,0
20,2023-12-26,32.62,27.53,100,38,1,547,0
20,2023-12-27,32.62,28.11,106,43,2,504,0
20,2023-12-28,32.62,28.6,87,32,3,472,0
20,2023-12-29,32.62,27.79,56,22,4,450,0
20,2023-12-30,32.62,26.1,90,33,5,417,1
20,2023-12-31,32.62,25.67,43,17,6,400,0
20,2024-01-01,32.62,26.19,71,28,0,372,0
20,2024-01-02,32.62,25.41,99,44,1,328,0
20,2024-01-03,32.62,25.71,106,43,2,285,0
20,2024-01-04,32.62,25.7,87,40,3,245,0
20,2024-01-05,32.62,26.1,140,50,4,195,1
20,2024-01-06,32.62,26.67,36,14,5,181,0
20,2024-01-07,32.62,26.62,43,17,6,164,0
20,2024-01-08,32.62,25.83,72,30,0,134,0
20,2024-01-09,32.62,26.42,100,37,1,97,0
20,2024-01-10,32.62,26.63,107,47,2,50,0
20,2024-01-11,32.62,27.03,87,34,3,736,0
20,2024-01-12,32.62,26.65,56,20,4,716,0
20,2024-01-13,32.62,26.1,92,37,5,679,1
20,2024-01-14,32.62,26.15,44,17,6,662,0
20,2024-01-15,32.62,26.1,180,88,0,574,1
20,2024-01-16,32.62,25.98,101,43,1,531,0
20,2024-01-17,32.62,26.76,108,42,2,489,0
20,2024-01-18,32.62,26.1,220,88,3,401,1
20,2024-01-19,32.62,25.39,57,25,4,376,0
20,2024-01-20,32.62,25.84,37,16,5,360,0
20,2024-01-21,32.62,25.25,44,14,6,346,0
20,2024-01-22,32.62,25.9,73,31,0,315,0
20,2024-01-23,32.62,25.89,102,41,1,274,0
20,2024-01-24,32.62,25.44,110,40,2,234,0
20,2024-01-25,32.62,25.86,90,38,3,196,0
20,2024-01-26,32.62,25.36,58,28,4,168,0
20,2024-01-27,32.62,25.18,38,16,5,152,0
20,2024-01-28,32.62,25.18,45,20,6,132,0
20,2024-01-29,32.62,25.1,75,35,0,97,0
20,2024-01-30,32.62,24.68,105,40,1,57,0
20,2024-01-31,32.62,26.1,280,57,2,655,1
20,2024-02-01,32.62,26.16,92,38,3,617,0
20,2024-02-02,32.62,26.7,59,23,4,594,0
20,2024-02-03,32.62,26.09,39,13,5,581,0
20,2024-02-04,32.62,25.7,46,18,6,563,0
20,2024-02-05,32.62,26.16,77,32,0,531,0
20,2024-02-06,32.62,26.12,107,42,1,489,0
20,2024-02-07,32.62,26.55,115,42,2,447,0
20,2024-02-08,32.62,26.1,237,93,3,354,1
20,2024-02-09,32.62,25.64,61,24,4,330,0
20,2024-02-10,32.62,26.02,40,13,5,317,0
20,2024-02-11,32.62,26.07,48,19,6,298,0
20,2024-02-12,32.62,26.09,79,28,0,270,0
20,2024-02-13,32.62,25.45,111,47,1,223,0
20,2024-02-14,32.62,24.88,119,42,2,181,0
20,2024-02-15,32.62,25.53,98,42,3,139,0
20,2024-02-16,32.62,26.1,157,61,4,78,1
20,2024-02-17,32.62,26.77,41,15,5,63,0
20,2024-02-18,32.62,27.15,49,19,6,535,0
20,2024-02-19,32.62,27.03,82,29,0,506,0
20,2024-02-20,32.62,27.58,114,45,1,461,0
20,2024-02-21,32.62,28.03,123,44,2,417,0
20,2024-02-22,32.62,28.37,101,36,3,381,0
20,2024-02-23,32.62,28.84,65,25,4,356,0
